138417,A0001,,2016-05-02 06:32:32.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-02 09:32:34.000,10.0.170.250,2016-05-02 09:32:32.000,NULL
138443,A0001,,2016-05-02 06:36:40.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-02 09:36:43.000,10.0.170.250,2016-05-02 09:36:40.000,NULL
138445,A0001,,2016-05-02 06:37:24.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-02 09:37:27.000,10.0.170.250,2016-05-02 09:37:24.000,NULL
148657,A0001,,2016-05-03 06:51:57.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-03 09:52:00.000,10.0.170.250,2016-05-03 09:51:57.000,NULL
149383,A0001,,2016-05-03 09:16:55.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-03 12:16:58.000,10.0.170.250,2016-05-03 12:16:55.000,NULL
158976,A0001,,2016-05-04 05:06:24.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 08:06:26.000,10.0.170.250,2016-05-04 08:06:24.000,NULL
159117,A0001,,2016-05-04 05:38:44.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 08:38:46.000,10.0.170.250,2016-05-04 08:38:44.000,NULL
159317,A0001,,2016-05-04 06:25:43.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 09:25:46.000,10.0.170.250,2016-05-04 09:25:43.000,NULL
159450,A0001,,2016-05-04 06:58:09.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 09:58:12.000,10.0.170.250,2016-05-04 09:58:09.000,NULL
160224,A0001,,2016-05-04 09:49:18.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 12:49:26.000,10.0.170.250,2016-05-04 12:49:18.000,NULL
160404,A0001,,2016-05-04 10:22:02.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-04 13:22:05.000,10.0.170.250,2016-05-04 13:22:02.000,NULL
169648,A0001,,2016-05-05 06:07:53.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 09:07:56.000,10.0.170.250,2016-05-05 09:07:53.000,NULL
169759,A0001,,2016-05-05 06:37:25.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 09:37:27.000,10.0.170.250,2016-05-05 09:37:25.000,NULL
169760,A0001,,2016-05-05 06:37:34.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 09:37:37.000,10.0.170.250,2016-05-05 09:37:34.000,NULL
169806,A0001,,2016-05-05 06:48:57.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 09:49:00.000,10.0.170.250,2016-05-05 09:48:57.000,NULL
169938,A0001,,2016-05-05 07:20:13.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 10:20:16.000,10.0.170.250,2016-05-05 10:20:13.000,NULL
171138,A0001,,2016-05-05 09:42:27.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-05 12:42:30.000,10.0.170.250,2016-05-05 12:42:27.000,NULL
179560,A0001,,2016-05-08 04:18:43.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-08 07:18:45.000,10.0.170.250,2016-05-08 07:18:43.000,NULL
180454,A0001,,2016-05-08 07:29:03.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-08 10:29:06.000,10.0.170.250,2016-05-08 10:29:03.000,NULL
180585,A0001,,2016-05-08 08:08:55.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-08 11:08:57.000,10.0.170.250,2016-05-08 11:08:55.000,NULL
180988,A0001,,2016-05-08 09:10:25.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-08 12:10:29.000,10.0.170.250,2016-05-08 12:10:25.000,NULL
181139,A0001,,2016-05-08 09:26:26.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-08 12:26:30.000,10.0.170.250,2016-05-08 12:26:26.000,NULL
190380,A0001,,2016-05-09 05:01:23.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-09 08:01:27.000,10.0.170.250,2016-05-09 08:01:23.000,NULL
190745,A0001,,2016-05-09 06:51:46.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-09 09:51:48.000,10.0.170.250,2016-05-09 09:51:46.000,NULL
190873,A0001,,2016-05-09 07:31:47.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-09 10:31:49.000,10.0.170.250,2016-05-09 10:31:47.000,NULL
191024,A0001,,2016-05-09 08:25:32.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-09 11:25:37.000,10.0.170.250,2016-05-09 11:25:32.000,NULL
200890,A0001,,2016-05-10 04:56:26.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-10 07:56:31.000,10.0.170.250,2016-05-10 07:56:26.000,NULL
201123,A0001,,2016-05-10 05:49:02.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-10 08:49:05.000,10.0.170.250,2016-05-10 08:49:02.000,NULL
201306,A0001,,2016-05-10 06:39:20.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-10 09:39:24.000,10.0.170.250,2016-05-10 09:39:20.000,NULL
201368,A0001,,2016-05-10 07:03:00.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-10 10:03:03.000,10.0.170.250,2016-05-10 10:03:00.000,NULL
201901,A0001,,2016-05-10 09:08:57.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-10 12:09:00.000,10.0.170.250,2016-05-10 12:08:57.000,NULL
211467,A0001,,2016-05-11 04:50:31.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-11 07:50:34.000,10.0.170.250,2016-05-11 07:50:31.000,NULL
233179,A0001,,2016-05-15 06:47:29.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-15 09:47:32.000,10.0.170.250,2016-05-15 09:47:29.000,NULL
243626,A0001,,2016-05-16 06:57:18.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 09:57:21.000,10.0.170.250,2016-05-16 09:57:18.000,NULL
243739,A0001,,2016-05-16 07:29:03.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 10:29:05.000,10.0.170.250,2016-05-16 10:29:03.000,NULL
243749,A0001,,2016-05-16 07:31:36.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 10:31:38.000,10.0.170.250,2016-05-16 10:31:36.000,NULL
243782,A0001,,2016-05-16 07:44:37.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 10:44:41.000,10.0.170.250,2016-05-16 10:44:37.000,NULL
243932,A0001,,2016-05-16 08:33:36.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 11:33:43.000,10.0.170.250,2016-05-16 11:33:36.000,NULL
244985,A0001,,2016-05-16 10:08:39.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-16 13:08:42.000,10.0.170.250,2016-05-16 13:08:39.000,NULL
253953,A0001,,2016-05-17 06:47:01.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-17 09:47:07.000,10.0.170.250,2016-05-17 09:47:01.000,NULL
254219,A0001,,2016-05-17 08:07:45.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-17 11:07:51.000,10.0.170.250,2016-05-17 11:07:45.000,NULL
254804,A0001,,2016-05-17 09:13:03.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-17 12:13:12.000,10.0.170.250,2016-05-17 12:13:03.000,NULL
263625,A0001,,2016-05-18 04:07:49.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-18 07:07:52.000,10.0.170.250,2016-05-18 07:07:49.000,NULL
264456,A0001,,2016-05-18 06:42:39.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-18 09:42:41.000,10.0.170.250,2016-05-18 09:42:39.000,NULL
264703,A0001,,2016-05-18 07:39:29.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-18 10:39:34.000,10.0.170.250,2016-05-18 10:39:29.000,NULL
265847,A0001,,2016-05-18 09:11:38.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-18 12:11:44.000,10.0.170.250,2016-05-18 12:11:38.000,NULL
275222,A0001,,2016-05-19 06:34:13.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-19 09:34:15.000,10.0.170.250,2016-05-19 09:34:13.000,NULL
275428,A0001,,2016-05-19 07:22:17.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-19 10:22:20.000,10.0.170.250,2016-05-19 10:22:17.000,NULL
